X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
28.5,-3.75,0.4,-1.0361,-4.7984,1.27E-03
27,-3.75,0.4,-1.0031,-4.3734,1.37E-03
25.5,-3.75,0.4,-0.96771,-3.9621,1.46E-03
24,-3.75,0.4,-0.92986,-3.5654,1.56E-03
22.5,-3.75,0.4,-0.88958,-3.1844,1.66E-03
21,-3.75,0.4,-0.84686,-2.82,1.76E-03
19.5,-3.75,0.4,-0.80169,-2.4731,1.85E-03
18,-3.75,0.4,-0.75408,-2.1448,1.95E-03
16.5,-3.75,0.4,-0.70404,-1.8361,2.04E-03
15,-3.75,0.4,-0.65155,-1.5478,2.13E-03
13.5,-3.75,0.4,-0.59662,-1.281,2.22E-03
12,-3.75,0.4,-0.53924,-1.0367,2.30E-03
10.5,-3.75,0.4,-0.47942,-0.81588,2.36E-03
9,-3.75,0.4,-0.41714,-0.61944,2.40E-03
7.5,-3.75,0.4,-0.35238,-0.44839,2.40E-03
6,-3.75,0.4,-0.28507,-0.30363,2.33E-03
4.5,-3.75,0.4,-0.21514,-0.18585,2.15E-03
3,-3.75,0.4,-0.14265,-9.52E-02,1.81E-03
1.5,-3.75,0.4,-6.89E-02,-3.14E-02,1.20E-03
46.5,-3,0.4,-0.98891,-10.61,-3.68E-05
45,-3,0.4,-0.98687,-10.096,1.17E-04
43.5,-3,0.4,-0.98273,-9.5844,2.23E-04
42,-3,0.4,-0.9763,-9.076,3.09E-04
40.5,-3,0.4,-0.96769,-8.5715,3.90E-04
39,-3,0.4,-0.95702,-8.072,4.68E-04
37.5,-3,0.4,-0.94435,-7.5783,5.46E-04
36,-3,0.4,-0.92971,-7.0915,6.24E-04
34.5,-3,0.4,-0.91311,-6.6125,7.02E-04
33,-3,0.4,-0.89455,-6.1423,7.80E-04
31.5,-3,0.4,-0.87404,-5.6818,8.58E-04
30,-3,0.4,-0.85158,-5.2321,9.37E-04
28.5,-3,0.4,-0.82717,-4.7941,1.01E-03
27,-3,0.4,-0.8008,-4.3688,1.09E-03
25.5,-3,0.4,-0.77248,-3.9572,1.17E-03
24,-3,0.4,-0.74221,-3.5602,1.25E-03
22.5,-3,0.4,-0.70998,-3.1788,1.33E-03
21,-3,0.4,-0.6758,-2.814,1.40E-03
19.5,-3,0.4,-0.63967,-2.4669,1.48E-03
18,-3,0.4,-0.60158,-2.1382,1.56E-03
16.5,-3,0.4,-0.56154,-1.8291,1.63E-03
15,-3,0.4,-0.51955,-1.5406,1.71E-03
13.5,-3,0.4,-0.47561,-1.2735,1.78E-03
12,-3,0.4,-0.4297,-1.0288,1.84E-03
10.5,-3,0.4,-0.38183,-0.80762,1.89E-03
9,-3,0.4,-0.33198,-0.61083,1.92E-03
7.5,-3,0.4,-0.28008,-0.4394,1.92E-03
6,-3,0.4,-0.22609,-0.29426,1.87E-03
4.5,-3,0.4,-0.16993,-0.17623,1.74E-03
3,-3,0.4,-0.11195,-8.61E-02,1.47E-03
1.5,-3,0.4,-5.38E-02,-2.51E-02,9.75E-04
46.5,-2.25,0.4,-0.74022,-10.609,-4.25E-05
45,-2.25,0.4,-0.73876,-10.096,7.70E-05
43.5,-2.25,0.4,-0.73582,-9.5838,1.62E-04
42,-2.25,0.4,-0.73112,-9.075,2.30E-04
40.5,-2.25,0.4,-0.72473,-8.5703,2.91E-04
39,-2.25,0.4,-0.71676,-8.0705,3.51E-04
37.5,-2.25,0.4,-0.70727,-7.5766,4.09E-04
36,-2.25,0.4,-0.69629,-7.0895,4.68E-04
34.5,-2.25,0.4,-0.68385,-6.6102,5.26E-04
33,-2.25,0.4,-0.66993,-6.1397,5.85E-04
31.5,-2.25,0.4,-0.65455,-5.679,6.44E-04
30,-2.25,0.4,-0.6377,-5.229,7.02E-04
28.5,-2.25,0.4,-0.61939,-4.7908,7.61E-04
27,-2.25,0.4,-0.59962,-4.3652,8.20E-04
25.5,-2.25,0.4,-0.57838,-3.9533,8.78E-04
24,-2.25,0.4,-0.55567,-3.5561,9.37E-04
22.5,-2.25,0.4,-0.5315,-3.1744,9.95E-04
21,-2.25,0.4,-0.50587,-2.8094,1.05E-03
19.5,-2.25,0.4,-0.47877,-2.462,1.11E-03
18,-2.25,0.4,-0.4502,-2.1331,1.17E-03
16.5,-2.25,0.4,-0.42018,-1.8238,1.22E-03
15,-2.25,0.4,-0.38868,-1.5349,1.28E-03
13.5,-2.25,0.4,-0.35572,-1.2676,1.33E-03
12,-2.25,0.4,-0.32129,-1.0227,1.38E-03
10.5,-2.25,0.4,-0.28538,-0.80119,1.42E-03
9,-2.25,0.4,-0.24796,-0.60412,1.44E-03
7.5,-2.25,0.4,-0.20898,-0.4324,1.45E-03
6,-2.25,0.4,-0.1684,-0.28698,1.41E-03
4.5,-2.25,0.4,-0.1262,-0.16884,1.32E-03
3,-2.25,0.4,-8.28E-02,-7.93E-02,1.12E-03
1.5,-2.25,0.4,-3.98E-02,-2.08E-02,7.50E-04
46.5,-1.5,0.4,-0.49279,-10.608,-3.54E-05
45,-1.5,0.4,-0.49184,-10.095,4.61E-05
43.5,-1.5,0.4,-0.48995,-9.5834,1.05E-04
42,-1.5,0.4,-0.48688,-9.0744,1.52E-04
40.5,-1.5,0.4,-0.48266,-8.5694,1.93E-04
39,-1.5,0.4,-0.47736,-8.0694,2.33E-04
37.5,-1.5,0.4,-0.47104,-7.5753,2.72E-04
36,-1.5,0.4,-0.46373,-7.088,3.11E-04
34.5,-1.5,0.4,-0.45543,-6.6085,3.51E-04
33,-1.5,0.4,-0.44615,-6.1379,3.90E-04
31.5,-1.5,0.4,-0.4359,-5.677,4.29E-04
30,-1.5,0.4,-0.42467,-5.2268,4.68E-04
28.5,-1.5,0.4,-0.41246,-4.7884,5.07E-04
27,-1.5,0.4,-0.39928,-4.3626,5.46E-04
25.5,-1.5,0.4,-0.38512,-3.9506,5.85E-04
24,-1.5,0.4,-0.36998,-3.5531,6.24E-04
22.5,-1.5,0.4,-0.35387,-3.1713,6.63E-04
21,-1.5,0.4,-0.33678,-2.8061,7.02E-04
19.5,-1.5,0.4,-0.31871,-2.4585,7.41E-04
18,-1.5,0.4,-0.29967,-2.1295,7.79E-04
16.5,-1.5,0.4,-0.27965,-1.8199,8.17E-04
15,-1.5,0.4,-0.25865,-1.5309,8.53E-04
13.5,-1.5,0.4,-0.23668,-1.2633,8.88E-04
12,-1.5,0.4,-0.21372,-1.0183,9.19E-04
10.5,-1.5,0.4,-0.18977,-0.79659,9.45E-04
9,-1.5,0.4,-0.16481,-0.59931,9.62E-04
7.5,-1.5,0.4,-0.1388,-0.42737,9.65E-04
6,-1.5,0.4,-0.1117,-0.28176,9.43E-04
4.5,-1.5,0.4,-8.35E-02,-0.1636,8.82E-04
3,-1.5,0.4,-5.47E-02,-7.46E-02,7.56E-04
1.5,-1.5,0.4,-2.63E-02,-1.79E-02,5.04E-04
46.5,-0.75,0.4,-0.24619,-10.608,-2.04E-05
45,-0.75,0.4,-0.24572,-10.095,2.09E-05
43.5,-0.75,0.4,-0.24479,-9.5832,5.10E-05
42,-0.75,0.4,-0.24328,-9.0741,7.48E-05
40.5,-0.75,0.4,-0.24118,-8.5689,9.59E-05
39,-0.75,0.4,-0.23854,-8.0688,1.16E-04
37.5,-0.75,0.4,-0.23538,-7.5745,1.36E-04
36,-0.75,0.4,-0.23172,-7.0871,1.55E-04
34.5,-0.75,0.4,-0.22757,-6.6076,1.75E-04
33,-0.75,0.4,-0.22294,-6.1368,1.94E-04
31.5,-0.75,0.4,-0.21781,-5.6758,2.14E-04
30,-0.75,0.4,-0.21219,-5.2255,2.34E-04
28.5,-0.75,0.4,-0.20609,-4.787,2.53E-04
27,-0.75,0.4,-0.1995,-4.3611,2.73E-04
25.5,-0.75,0.4,-0.19242,-3.9489,2.92E-04
24,-0.75,0.4,-0.18485,-3.5514,3.12E-04
22.5,-0.75,0.4,-0.17679,-3.1695,3.31E-04
21,-0.75,0.4,-0.16825,-2.8042,3.51E-04
19.5,-0.75,0.4,-0.15922,-2.4564,3.70E-04
18,-0.75,0.4,-0.14969,-2.1273,3.89E-04
16.5,-0.75,0.4,-0.13968,-1.8176,4.08E-04
15,-0.75,0.4,-0.12919,-1.5285,4.26E-04
13.5,-0.75,0.4,-0.1182,-1.2608,4.44E-04
12,-0.75,0.4,-0.10672,-1.0156,4.60E-04
10.5,-0.75,0.4,-9.47E-02,-0.79383,4.73E-04
9,-0.75,0.4,-8.23E-02,-0.59642,4.81E-04
7.5,-0.75,0.4,-6.92E-02,-0.42435,4.83E-04
6,-0.75,0.4,-5.57E-02,-0.27863,4.72E-04
4.5,-0.75,0.4,-4.16E-02,-0.16048,4.43E-04
3,-0.75,0.4,-2.72E-02,-7.19E-02,3.80E-04
1.5,-0.75,0.4,-1.31E-02,-1.63E-02,2.54E-04
46.5,0,0.4,1.08E-08,-10.608,-1.66E-06
45,0,0.4,1.08E-08,-10.095,-1.58E-06
43.5,0,0.4,1.08E-08,-9.5831,-1.50E-06
42,0,0.4,1.07E-08,-9.0739,-1.42E-06
40.5,0,0.4,1.06E-08,-8.5688,-1.34E-06
39,0,0.4,1.05E-08,-8.0686,-1.26E-06
37.5,0,0.4,1.04E-08,-7.5743,-1.18E-06
36,0,0.4,1.02E-08,-7.0868,-1.11E-06
34.5,0,0.4,1.01E-08,-6.6072,-1.03E-06
33,0,0.4,9.87E-09,-6.1364,-9.56E-07
31.5,0,0.4,9.64E-09,-5.6754,-8.83E-07
30,0,0.4,9.40E-09,-5.2251,-8.11E-07
28.5,0,0.4,9.13E-09,-4.7865,-7.42E-07
27,0,0.4,8.85E-09,-4.3606,-6.74E-07
25.5,0,0.4,8.54E-09,-3.9484,-6.09E-07
24,0,0.4,8.20E-09,-3.5508,-5.46E-07
22.5,0,0.4,7.85E-09,-3.1688,-4.86E-07
21,0,0.4,7.47E-09,-2.8035,-4.28E-07
19.5,0,0.4,7.08E-09,-2.4557,-3.74E-07
18,0,0.4,6.66E-09,-2.1265,-3.22E-07
16.5,0,0.4,6.22E-09,-1.8168,-2.74E-07
15,0,0.4,5.75E-09,-1.5277,-2.29E-07
13.5,0,0.4,5.27E-09,-1.26,-1.88E-07
12,0,0.4,4.76E-09,-1.0147,-1.50E-07
10.5,0,0.4,4.24E-09,-0.79291,-1.16E-07
9,0,0.4,3.70E-09,-0.59546,-8.65E-08
7.5,0,0.4,3.13E-09,-0.42334,-6.09E-08
6,0,0.4,2.56E-09,-0.27758,-3.96E-08
4.5,0,0.4,1.96E-09,-0.15945,-2.26E-08
3,0,0.4,1.35E-09,-7.10E-02,-1.02E-08
1.5,0,0.4,6.77E-10,-1.58E-02,-2.51E-09
46.5,0.75,0.4,0.24619,-10.608,1.70E-05
45,0.75,0.4,0.24572,-10.095,-2.40E-05
43.5,0.75,0.4,0.24479,-9.5832,-5.40E-05
42,0.75,0.4,0.24328,-9.0741,-7.77E-05
40.5,0.75,0.4,0.24118,-8.5689,-9.86E-05
39,0.75,0.4,0.23854,-8.0688,-1.18E-04
37.5,0.75,0.4,0.23538,-7.5745,-1.38E-04
36,0.75,0.4,0.23172,-7.0871,-1.57E-04
34.5,0.75,0.4,0.22757,-6.6076,-1.77E-04
33,0.75,0.4,0.22294,-6.1368,-1.96E-04
31.5,0.75,0.4,0.21781,-5.6758,-2.16E-04
30,0.75,0.4,0.21219,-5.2255,-2.35E-04
28.5,0.75,0.4,0.20609,-4.787,-2.55E-04
27,0.75,0.4,0.1995,-4.3611,-2.74E-04
25.5,0.75,0.4,0.19242,-3.9489,-2.94E-04
24,0.75,0.4,0.18485,-3.5514,-3.13E-04
22.5,0.75,0.4,0.17679,-3.1695,-3.32E-04
21,0.75,0.4,0.16825,-2.8042,-3.52E-04
19.5,0.75,0.4,0.15922,-2.4564,-3.71E-04
18,0.75,0.4,0.14969,-2.1273,-3.90E-04
16.5,0.75,0.4,0.13968,-1.8176,-4.09E-04
15,0.75,0.4,0.12919,-1.5285,-4.27E-04
13.5,0.75,0.4,0.1182,-1.2608,-4.44E-04
12,0.75,0.4,0.10672,-1.0156,-4.60E-04
10.5,0.75,0.4,9.47E-02,-0.79383,-4.73E-04
9,0.75,0.4,8.23E-02,-0.59642,-4.82E-04
7.5,0.75,0.4,6.92E-02,-0.42435,-4.83E-04
6,0.75,0.4,5.57E-02,-0.27863,-4.73E-04
4.5,0.75,0.4,4.16E-02,-0.16048,-4.43E-04
3,0.75,0.4,2.72E-02,-7.19E-02,-3.80E-04
1.5,0.75,0.4,1.31E-02,-1.63E-02,-2.54E-04
46.5,1.5,0.4,0.49279,-10.608,3.21E-05
45,1.5,0.4,0.49184,-10.095,-4.93E-05
43.5,1.5,0.4,0.48995,-9.5834,-1.08E-04
42,1.5,0.4,0.48688,-9.0744,-1.55E-04
40.5,1.5,0.4,0.48266,-8.5694,-1.96E-04
39,1.5,0.4,0.47736,-8.0694,-2.36E-04
37.5,1.5,0.4,0.47104,-7.5753,-2.75E-04
36,1.5,0.4,0.46373,-7.088,-3.14E-04
34.5,1.5,0.4,0.45543,-6.6085,-3.53E-04
33,1.5,0.4,0.44615,-6.1379,-3.92E-04
31.5,1.5,0.4,0.4359,-5.677,-4.31E-04
30,1.5,0.4,0.42467,-5.2268,-4.70E-04
28.5,1.5,0.4,0.41246,-4.7884,-5.09E-04
27,1.5,0.4,0.39928,-4.3626,-5.47E-04
25.5,1.5,0.4,0.38512,-3.9506,-5.86E-04
24,1.5,0.4,0.36998,-3.5531,-6.25E-04
22.5,1.5,0.4,0.35387,-3.1713,-6.64E-04
21,1.5,0.4,0.33678,-2.8061,-7.03E-04
19.5,1.5,0.4,0.31871,-2.4585,-7.41E-04
18,1.5,0.4,0.29967,-2.1295,-7.80E-04
16.5,1.5,0.4,0.27965,-1.8199,-8.17E-04
15,1.5,0.4,0.25865,-1.5309,-8.54E-04
13.5,1.5,0.4,0.23668,-1.2633,-8.88E-04
12,1.5,0.4,0.21372,-1.0183,-9.20E-04
10.5,1.5,0.4,0.18977,-0.79659,-9.46E-04
9,1.5,0.4,0.16481,-0.59931,-9.63E-04
7.5,1.5,0.4,0.1388,-0.42737,-9.65E-04
6,1.5,0.4,0.1117,-0.28176,-9.43E-04
4.5,1.5,0.4,8.35E-02,-0.1636,-8.82E-04
3,1.5,0.4,5.47E-02,-7.46E-02,-7.56E-04
1.5,1.5,0.4,2.63E-02,-1.79E-02,-5.04E-04
46.5,2.25,0.4,0.74022,-10.609,3.92E-05
45,2.25,0.4,0.73876,-10.096,-8.02E-05
43.5,2.25,0.4,0.73582,-9.5838,-1.65E-04
42,2.25,0.4,0.73112,-9.075,-2.33E-04
40.5,2.25,0.4,0.72473,-8.5703,-2.94E-04
39,2.25,0.4,0.71676,-8.0705,-3.53E-04
37.5,2.25,0.4,0.70727,-7.5766,-4.12E-04
36,2.25,0.4,0.69629,-7.0895,-4.70E-04
34.5,2.25,0.4,0.68385,-6.6102,-5.28E-04
33,2.25,0.4,0.66993,-6.1397,-5.87E-04
31.5,2.25,0.4,0.65455,-5.679,-6.45E-04
30,2.25,0.4,0.6377,-5.229,-7.04E-04
28.5,2.25,0.4,0.61939,-4.7908,-7.62E-04
27,2.25,0.4,0.59962,-4.3652,-8.21E-04
25.5,2.25,0.4,0.57838,-3.9533,-8.79E-04
24,2.25,0.4,0.55567,-3.5561,-9.38E-04
22.5,2.25,0.4,0.5315,-3.1744,-9.96E-04
21,2.25,0.4,0.50587,-2.8094,-1.05E-03
19.5,2.25,0.4,0.47877,-2.462,-1.11E-03
18,2.25,0.4,0.4502,-2.1331,-1.17E-03
16.5,2.25,0.4,0.42018,-1.8238,-1.23E-03
15,2.25,0.4,0.38868,-1.5349,-1.28E-03
13.5,2.25,0.4,0.35572,-1.2676,-1.33E-03
12,2.25,0.4,0.32129,-1.0227,-1.38E-03
10.5,2.25,0.4,0.28538,-0.80119,-1.42E-03
9,2.25,0.4,0.24796,-0.60412,-1.44E-03
7.5,2.25,0.4,0.20898,-0.4324,-1.45E-03
6,2.25,0.4,0.1684,-0.28698,-1.41E-03
4.5,2.25,0.4,0.1262,-0.16884,-1.32E-03
3,2.25,0.4,8.28E-02,-7.93E-02,-1.12E-03
1.5,2.25,0.4,3.98E-02,-2.08E-02,-7.50E-04
46.5,3,0.4,0.98891,-10.61,3.34E-05
45,3,0.4,0.98687,-10.096,-1.20E-04
43.5,3,0.4,0.98273,-9.5844,-2.26E-04
42,3,0.4,0.9763,-9.076,-3.12E-04
40.5,3,0.4,0.96769,-8.5715,-3.92E-04
39,3,0.4,0.95702,-8.072,-4.71E-04
37.5,3,0.4,0.94435,-7.5783,-5.48E-04
36,3,0.4,0.92971,-7.0915,-6.26E-04
34.5,3,0.4,0.91311,-6.6125,-7.04E-04
33,3,0.4,0.89455,-6.1423,-7.82E-04
31.5,3,0.4,0.87404,-5.6818,-8.60E-04
30,3,0.4,0.85158,-5.2321,-9.38E-04
28.5,3,0.4,0.82717,-4.7941,-1.02E-03
27,3,0.4,0.8008,-4.3688,-1.09E-03
25.5,3,0.4,0.77248,-3.9572,-1.17E-03
24,3,0.4,0.74221,-3.5602,-1.25E-03
22.5,3,0.4,0.70998,-3.1788,-1.33E-03
21,3,0.4,0.6758,-2.814,-1.41E-03
19.5,3,0.4,0.63967,-2.4669,-1.48E-03
18,3,0.4,0.60158,-2.1382,-1.56E-03
16.5,3,0.4,0.56154,-1.8291,-1.63E-03
15,3,0.4,0.51955,-1.5406,-1.71E-03
13.5,3,0.4,0.47561,-1.2735,-1.78E-03
12,3,0.4,0.4297,-1.0288,-1.84E-03
10.5,3,0.4,0.38183,-0.80762,-1.89E-03
9,3,0.4,0.33198,-0.61083,-1.92E-03
7.5,3,0.4,0.28008,-0.4394,-1.92E-03
6,3,0.4,0.22609,-0.29426,-1.87E-03
4.5,3,0.4,0.16993,-0.17623,-1.74E-03
3,3,0.4,0.11195,-8.61E-02,-1.47E-03
1.5,3,0.4,5.38E-02,-2.51E-02,-9.75E-04
46.5,3.75,0.4,1.2393,-10.611,5.83E-06
45,3.75,0.4,1.2365,-10.097,-1.70E-04
43.5,3.75,0.4,1.231,-9.5852,-2.91E-04
42,3.75,0.4,1.2227,-9.0772,-3.93E-04
40.5,3.75,0.4,1.2118,-8.5731,-4.91E-04
39,3.75,0.4,1.1984,-8.074,-5.88E-04
37.5,3.75,0.4,1.1825,-7.5806,-6.85E-04
36,3.75,0.4,1.1642,-7.0942,-7.83E-04
34.5,3.75,0.4,1.1435,-6.6155,-8.80E-04
33,3.75,0.4,1.1203,-6.1456,-9.78E-04
31.5,3.75,0.4,1.0947,-5.6854,-1.08E-03
30,3.75,0.4,1.0666,-5.236,-1.17E-03
28.5,3.75,0.4,1.0361,-4.7984,-1.27E-03
27,3.75,0.4,1.0031,-4.3734,-1.37E-03
25.5,3.75,0.4,0.96771,-3.9621,-1.47E-03
24,3.75,0.4,0.92986,-3.5654,-1.56E-03
22.5,3.75,0.4,0.88958,-3.1844,-1.66E-03
21,3.75,0.4,0.84686,-2.82,-1.76E-03
19.5,3.75,0.4,0.80169,-2.4731,-1.85E-03
18,3.75,0.4,0.75408,-2.1448,-1.95E-03
16.5,3.75,0.4,0.70404,-1.8361,-2.04E-03
15,3.75,0.4,0.65155,-1.5478,-2.13E-03
13.5,3.75,0.4,0.59662,-1.281,-2.22E-03
12,3.75,0.4,0.53924,-1.0367,-2.30E-03
10.5,3.75,0.4,0.47942,-0.81588,-2.36E-03
9,3.75,0.4,0.41714,-0.61944,-2.40E-03
7.5,3.75,0.4,0.35238,-0.44839,-2.40E-03
6,3.75,0.4,0.28507,-0.30363,-2.33E-03
4.5,3.75,0.4,0.21514,-0.18585,-2.15E-03
3,3.75,0.4,0.14265,-9.52E-02,-1.81E-03
1.5,3.75,0.4,6.89E-02,-3.14E-02,-1.20E-03
46.5,4.5,0.4,1.492,-10.612,-5.45E-05
45,4.5,0.4,1.488,-10.097,-2.36E-04
43.5,4.5,0.4,1.4808,-9.5863,-3.60E-04
42,4.5,0.4,1.4705,-9.0787,-4.75E-04
40.5,4.5,0.4,1.4573,-8.5751,-5.90E-04
39,4.5,0.4,1.4412,-8.0764,-7.06E-04
37.5,4.5,0.4,1.4222,-7.5835,-8.22E-04
36,4.5,0.4,1.4002,-7.0974,-9.39E-04
34.5,4.5,0.4,1.3753,-6.6191,-1.06E-03
33,4.5,0.4,1.3474,-6.1496,-1.17E-03
31.5,4.5,0.4,1.3167,-5.6899,-1.29E-03
30,4.5,0.4,1.283,-5.2409,-1.41E-03
28.5,4.5,0.4,1.2464,-4.8036,-1.52E-03
27,4.5,0.4,1.2068,-4.379,-1.64E-03
25.5,4.5,0.4,1.1643,-3.9681,-1.76E-03
24,4.5,0.4,1.1189,-3.5719,-1.87E-03
22.5,4.5,0.4,1.0706,-3.1913,-1.99E-03
21,4.5,0.4,1.0193,-2.8272,-2.11E-03
19.5,4.5,0.4,0.96512,-2.4808,-2.22E-03
18,4.5,0.4,0.90799,-2.1529,-2.34E-03
16.5,4.5,0.4,0.84793,-1.8445,-2.45E-03
15,4.5,0.4,0.78494,-1.5567,-2.56E-03
13.5,4.5,0.4,0.71903,-1.2903,-2.66E-03
12,4.5,0.4,0.65019,-1.0464,-2.75E-03
10.5,4.5,0.4,0.57842,-0.82595,-2.83E-03
9,4.5,0.4,0.50373,-0.62992,-2.87E-03
7.5,4.5,0.4,0.42612,-0.45929,-2.86E-03
6,4.5,0.4,0.34557,-0.31492,-2.75E-03
4.5,4.5,0.4,0.26206,-0.19745,-2.50E-03
3,4.5,0.4,0.1753,-0.10664,-2.02E-03
1.5,4.5,0.4,8.57E-02,-4.07E-02,-1.23E-03
46.5,5.25,0.4,1.7475,-10.612,-1.78E-04
45,5.25,0.4,1.7414,-10.098,-3.04E-04
43.5,5.25,0.4,1.7323,-9.5877,-4.31E-04
42,5.25,0.4,1.72,-9.0806,-5.55E-04
40.5,5.25,0.4,1.7045,-8.5775,-6.88E-04
39,5.25,0.4,1.6857,-8.0792,-8.22E-04
37.5,5.25,0.4,1.6634,-7.5868,-9.58E-04
36,5.25,0.4,1.6378,-7.1012,-1.09E-03
34.5,5.25,0.4,1.6087,-6.6234,-1.23E-03
33,5.25,0.4,1.5763,-6.1544,-1.37E-03
31.5,5.25,0.4,1.5404,-5.6951,-1.50E-03
30,5.25,0.4,1.5011,-5.2466,-1.64E-03
28.5,5.25,0.4,1.4584,-4.8098,-1.78E-03
27,5.25,0.4,1.4122,-4.3857,-1.91E-03
25.5,5.25,0.4,1.3626,-3.9753,-2.05E-03
24,5.25,0.4,1.3097,-3.5795,-2.19E-03
22.5,5.25,0.4,1.2533,-3.1994,-2.32E-03
21,5.25,0.4,1.1935,-2.8358,-2.46E-03
19.5,5.25,0.4,1.1302,-2.4898,-2.59E-03
18,5.25,0.4,1.0636,-2.1624,-2.73E-03
16.5,5.25,0.4,0.99351,-1.8545,-2.86E-03
15,5.25,0.4,0.92002,-1.5671,-2.99E-03
13.5,5.25,0.4,0.84312,-1.3013,-3.11E-03
12,5.25,0.4,0.76281,-1.0578,-3.22E-03
10.5,5.25,0.4,0.67909,-0.83787,-3.32E-03
9,5.25,0.4,0.59198,-0.64233,-3.37E-03
7.5,5.25,0.4,0.50153,-0.4722,-3.38E-03
6,5.25,0.4,0.40779,-0.32838,-3.27E-03
4.5,5.25,0.4,0.31092,-0.2115,-3.00E-03
3,5.25,0.4,0.21071,-0.12138,-2.44E-03
1.5,5.25,0.4,0.10729,-5.50E-02,-1.50E-03
48,5.25,0.4,1.7499,-11.136,3.14E-04
48,4.5,0.4,1.4938,-11.132,3.35E-04
48,3.75,0.4,1.241,-11.128,3.04E-04
48,3,0.4,0.99033,-11.125,2.63E-04
48,2.25,0.4,0.74136,-11.122,2.08E-04
48,1.5,0.4,0.49359,-11.119,1.43E-04
48,0.75,0.4,0.2466,-11.118,7.22E-05
48,0,0.4,1.08E-08,-11.118,-1.75E-06
48,-0.75,0.4,-0.2466,-11.118,-7.57E-05
48,-1.5,0.4,-0.49359,-11.119,-1.47E-04
48,-2.25,0.4,-0.74136,-11.122,-2.11E-04
48,-3,0.4,-0.99033,-11.125,-2.66E-04
48,-3.75,0.4,-1.241,-11.128,-3.08E-04
48,-4.5,0.4,-1.4938,-11.132,-3.38E-04
48,-5.25,0.4,-1.7499,-11.136,-3.18E-04
1.5,5.25,0,0.10729,-5.50E-02,1.50E-03
1.5,4.5,0,8.57E-02,-4.07E-02,1.23E-03
1.5,3.75,0,6.89E-02,-3.14E-02,1.20E-03
1.5,3,0,5.38E-02,-2.51E-02,9.75E-04
1.5,2.25,0,3.98E-02,-2.08E-02,7.50E-04
1.5,1.5,0,2.63E-02,-1.79E-02,5.04E-04
1.5,0.75,0,1.31E-02,-1.63E-02,2.54E-04
3,5.25,0,0.21071,-0.12138,2.44E-03
3,4.5,0,0.1753,-0.10664,2.02E-03
3,3.75,0,0.14265,-9.52E-02,1.81E-03
3,3,0,0.11195,-8.61E-02,1.47E-03
3,2.25,0,8.28E-02,-7.93E-02,1.12E-03
3,1.5,0,5.47E-02,-7.46E-02,7.56E-04
3,0.75,0,2.72E-02,-7.19E-02,3.80E-04
4.5,5.25,0,0.31092,-0.2115,3.00E-03
4.5,4.5,0,0.26206,-0.19745,2.50E-03
4.5,3.75,0,0.21514,-0.18585,2.15E-03
4.5,3,0,0.16993,-0.17623,1.74E-03
4.5,2.25,0,0.1262,-0.16884,1.32E-03
4.5,1.5,0,8.35E-02,-0.1636,8.82E-04
4.5,0.75,0,4.16E-02,-0.16048,4.43E-04
6,5.25,0,0.40779,-0.32838,3.27E-03
6,4.5,0,0.34557,-0.31492,2.75E-03
6,3.75,0,0.28507,-0.30363,2.33E-03
6,3,0,0.22609,-0.29426,1.87E-03
6,2.25,0,0.1684,-0.28698,1.41E-03
6,1.5,0,0.1117,-0.28176,9.43E-04
6,0.75,0,5.57E-02,-0.27863,4.72E-04
7.5,5.25,0,0.50153,-0.4722,3.38E-03
7.5,4.5,0,0.42612,-0.45929,2.86E-03
7.5,3.75,0,0.35238,-0.44839,2.40E-03
7.5,3,0,0.28008,-0.4394,1.92E-03
7.5,2.25,0,0.20898,-0.4324,1.45E-03
7.5,1.5,0,0.1388,-0.42737,9.65E-04
7.5,0.75,0,6.92E-02,-0.42435,4.83E-04
9,5.25,0,0.59198,-0.64233,3.37E-03
9,4.5,0,0.50373,-0.62992,2.87E-03
9,3.75,0,0.41714,-0.61944,2.40E-03
9,3,0,0.33198,-0.61083,1.92E-03
9,2.25,0,0.24796,-0.60412,1.44E-03
9,1.5,0,0.16481,-0.59931,9.62E-04
9,0.75,0,8.23E-02,-0.59642,4.81E-04
10.5,5.25,0,0.67909,-0.83787,3.31E-03
10.5,4.5,0,0.57842,-0.82595,2.83E-03
10.5,3.75,0,0.47942,-0.81588,2.36E-03
10.5,3,0,0.38183,-0.80762,1.89E-03
10.5,2.25,0,0.28538,-0.80119,1.42E-03
10.5,1.5,0,0.18977,-0.79659,9.45E-04
10.5,0.75,0,9.47E-02,-0.79383,4.73E-04
12,5.25,0,0.76281,-1.0578,3.22E-03
12,4.5,0,0.65019,-1.0464,2.75E-03
12,3.75,0,0.53924,-1.0367,2.30E-03
12,3,0,0.4297,-1.0288,1.84E-03
12,2.25,0,0.32129,-1.0227,1.38E-03
12,1.5,0,0.21372,-1.0183,9.19E-04
12,0.75,0,0.10672,-1.0156,4.60E-04
13.5,5.25,0,0.84312,-1.3013,3.11E-03
13.5,4.5,0,0.71903,-1.2903,2.66E-03
13.5,3.75,0,0.59662,-1.281,2.22E-03
13.5,3,0,0.47561,-1.2735,1.78E-03
13.5,2.25,0,0.35572,-1.2676,1.33E-03
13.5,1.5,0,0.23668,-1.2633,8.88E-04
