X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
48,2.25,1.15,0.1287,-1.9287,-4.18E-10
48,1.5,1.725,8.57E-02,-1.9283,7.20E-05
48,1.5,0.575,8.57E-02,-1.9283,-7.20E-05
48,3.75,1.15,0.21544,-1.9299,-4.17E-10
48,3,1.725,0.17191,-1.9292,1.33E-04
48,3,0.575,0.17191,-1.9292,-1.33E-04
48,5.25,1.15,0.30375,-1.9314,-4.17E-10
48,4.5,1.725,0.25935,-1.9305,1.62E-04
48,4.5,0.575,0.25935,-1.9305,-1.62E-04
0,3.75,1.15,0,0,0
0,4.5,0.575,0,0,0
0,4.5,1.725,0,0,0
0,5.25,1.15,0,0,0
0,2.25,1.15,0,0,0
0,3,0.575,0,0,0
0,3,1.725,0,0,0
0,0.75,1.15,0,0,0
0,1.5,0.575,0,0,0
0,1.5,1.725,0,0,0
0,-0.75,1.15,0,0,0
0,0,1.725,0,0,0
0,0,0.575,0,0,0
0,-2.25,1.15,0,0,0
0,-1.5,1.725,0,0,0
0,-1.5,0.575,0,0,0
0,-3.75,1.15,0,0,0
0,-3,1.725,0,0,0
0,-3,0.575,0,0,0
0,-4.5,1.725,0,0,0
0,-5.25,1.15,0,0,0
0,-4.5,0.575,0,0,0
0,3.75,0,0,0,0
0,5.25,0,0,0,0
0.75,4.5,0,6.99E-03,-2.24E-03,3.70E-03
0,2.25,0,0,0,0
0.75,3,0,4.46E-03,-8.99E-04,2.52E-03
0,0.75,0,0,0,0
0.75,1.5,0,2.18E-03,-2.64E-04,1.24E-03
0,3.75,2.3,0,0,0
0,5.25,2.3,0,0,0
0.75,4.5,2.3,6.99E-03,-2.24E-03,-3.70E-03
0,2.25,2.3,0,0,0
0.75,3,2.3,4.46E-03,-8.99E-04,-2.52E-03
0,0.75,2.3,0,0,0
0.75,1.5,2.3,2.18E-03,-2.64E-04,-1.24E-03
0,-0.75,2.3,0,0,0
0.75,0,2.3,5.31E-13,-8.29E-05,-3.48E-13
0,-2.25,2.3,0,0,0
0.75,-1.5,2.3,-2.18E-03,-2.64E-04,1.24E-03
0,-3.75,2.3,0,0,0
0.75,-3,2.3,-4.46E-03,-8.99E-04,2.52E-03
0,-5.25,2.3,0,0,0
0.75,-4.5,2.3,-6.99E-03,-2.24E-03,3.70E-03
0,-6,1.725,0,0,0
0,-6,0.575,0,0,0
0.75,-6,1.15,-1.09E-02,-7.31E-03,1.42E-13
0.75,-6,2.3,-1.16E-02,-6.87E-03,5.13E-03
0,6,0.575,0,0,0
0.75,6,0,1.16E-02,-6.87E-03,5.13E-03
0,6,1.725,0,0,0
0.75,6,1.15,1.09E-02,-7.31E-03,1.53E-13
0.75,6,2.3,1.16E-02,-6.87E-03,-5.13E-03
0,-0.75,0,0,0,0
0.75,0,0,-5.40E-13,-8.29E-05,-3.53E-13
0,-2.25,0,0,0,0
0.75,-1.5,0,-2.18E-03,-2.64E-04,-1.24E-03
0,-3.75,0,0,0,0
0.75,-3,0,-4.46E-03,-8.99E-04,-2.52E-03
0,-5.25,0,0,0,0
0.75,-4.5,0,-6.99E-03,-2.24E-03,-3.70E-03
0.75,-6,0,-1.16E-02,-6.87E-03,-5.13E-03
45.75,-1.5,0,-8.54E-02,-1.7951,-1.06E-05
46.5,-2.25,0,-0.12844,-1.8398,4.06E-05
47.25,-1.5,0,-8.56E-02,-1.8841,8.61E-05
46.5,-0.75,0,-4.27E-02,-1.8396,1.89E-05
44.25,-1.5,0,-8.52E-02,-1.7061,-7.91E-05
45,-2.25,0,-0.1282,-1.7506,-7.85E-05
45,-0.75,0,-4.26E-02,-1.7505,-2.24E-05
42.75,-1.5,0,-8.48E-02,-1.6175,-1.31E-04
43.5,-2.25,0,-0.1277,-1.6618,-1.64E-04
43.5,-0.75,0,-4.25E-02,-1.6617,-5.25E-05
41.25,-1.5,0,-8.42E-02,-1.5294,-1.74E-04
42,-2.25,0,-0.12688,-1.5735,-2.31E-04
42,-0.75,0,-4.22E-02,-1.5733,-7.63E-05
39.75,-1.5,0,-8.33E-02,-1.4422,-2.15E-04
40.5,-2.25,0,-0.12577,-1.4858,-2.93E-04
40.5,-0.75,0,-4.19E-02,-1.4856,-9.73E-05
38.25,-1.5,0,-8.23E-02,-1.3559,-2.54E-04
39,-2.25,0,-0.12439,-1.3991,-3.52E-04
39,-0.75,0,-4.14E-02,-1.3988,-1.17E-04
36.75,-1.5,0,-8.11E-02,-1.2707,-2.93E-04
37.5,-2.25,0,-0.12274,-1.3133,-4.10E-04
37.5,-0.75,0,-4.08E-02,-1.313,-1.37E-04
35.25,-1.5,0,-7.98E-02,-1.1867,-3.32E-04
36,-2.25,0,-0.12083,-1.2288,-4.69E-04
36,-0.75,0,-4.02E-02,-1.2284,-1.56E-04
33.75,-1.5,0,-7.82E-02,-1.1042,-3.71E-04
34.5,-2.25,0,-0.11866,-1.1456,-5.27E-04
34.5,-0.75,0,-3.95E-02,-1.1451,-1.76E-04
32.25,-1.5,0,-7.65E-02,-1.0234,-4.10E-04
33,-2.25,0,-0.11624,-1.0639,-5.86E-04
33,-0.75,0,-3.87E-02,-1.0634,-1.95E-04
30.75,-1.5,0,-7.47E-02,-0.94429,-4.49E-04
31.5,-2.25,0,-0.11357,-0.98395,-6.45E-04
31.5,-0.75,0,-3.78E-02,-0.98339,-2.15E-04
29.25,-1.5,0,-7.26E-02,-0.86716,-4.88E-04
30,-2.25,0,-0.11064,-0.90586,-7.03E-04
30,-0.75,0,-3.68E-02,-0.90524,-2.34E-04
27.75,-1.5,0,-7.04E-02,-0.79215,-5.27E-04
28.5,-2.25,0,-0.10745,-0.8298,-7.62E-04
28.5,-0.75,0,-3.58E-02,-0.82913,-2.54E-04
26.25,-1.5,0,-6.81E-02,-0.71944,-5.66E-04
27,-2.25,0,-0.10401,-0.75594,-8.20E-04
27,-0.75,0,-3.46E-02,-0.75523,-2.73E-04
24.75,-1.5,0,-6.55E-02,-0.64919,-6.05E-04
25.5,-2.25,0,-0.10032,-0.68447,-8.79E-04
25.5,-0.75,0,-3.34E-02,-0.68371,-2.93E-04
23.25,-1.5,0,-6.28E-02,-0.58156,-6.45E-04
24,-2.25,0,-9.64E-02,-0.61554,-9.38E-04
24,-0.75,0,-3.21E-02,-0.61473,-3.13E-04
21.75,-1.5,0,-5.99E-02,-0.51675,-6.84E-04
22.5,-2.25,0,-9.22E-02,-0.54934,-9.96E-04
22.5,-0.75,0,-3.07E-02,-0.54847,-3.32E-04
20.25,-1.5,0,-5.68E-02,-0.4549,-7.23E-04
21,-2.25,0,-8.77E-02,-0.48601,-1.05E-03
21,-0.75,0,-2.92E-02,-0.4851,-3.52E-04
18.75,-1.5,0,-5.36E-02,-0.3962,-7.62E-04
19.5,-2.25,0,-8.30E-02,-0.42575,-1.11E-03
19.5,-0.75,0,-2.76E-02,-0.42478,-3.71E-04
17.25,-1.5,0,-5.02E-02,-0.3408,-8.01E-04
18,-2.25,0,-7.80E-02,-0.36871,-1.17E-03
18,-0.75,0,-2.59E-02,-0.36769,-3.91E-04
15.75,-1.5,0,-4.67E-02,-0.28889,-8.40E-04
16.5,-2.25,0,-7.28E-02,-0.31507,-1.23E-03
16.5,-0.75,0,-2.42E-02,-0.314,-4.10E-04
14.25,-1.5,0,-4.29E-02,-0.24063,-8.79E-04
15,-2.25,0,-6.73E-02,-0.265,-1.29E-03
15,-0.75,0,-2.24E-02,-0.26387,-4.30E-04
12.75,-1.5,0,-3.90E-02,-0.19619,-9.18E-04
13.5,-2.25,0,-6.16E-02,-0.21866,-1.35E-03
13.5,-0.75,0,-2.05E-02,-0.21748,-4.49E-04
11.25,-1.5,0,-3.49E-02,-0.15574,-9.57E-04
12,-2.25,0,-5.56E-02,-0.17622,-1.41E-03
12,-0.75,0,-1.85E-02,-0.175,-4.69E-04
9.75,-1.5,0,-3.07E-02,-0.11945,-9.96E-04
10.5,-2.25,0,-4.94E-02,-0.13787,-1.46E-03
10.5,-0.75,0,-1.64E-02,-0.13659,-4.88E-04
8.25,-1.5,0,-2.62E-02,-8.75E-02,-1.04E-03
9,-2.25,0,-4.29E-02,-0.10375,-1.52E-03
9,-0.75,0,-1.42E-02,-0.10241,-5.08E-04
6.75,-1.5,0,-2.16E-02,-6.00E-02,-1.08E-03
7.5,-2.25,0,-3.61E-02,-7.40E-02,-1.59E-03
7.5,-0.75,0,-1.20E-02,-7.26E-02,-5.29E-04
5.25,-1.5,0,-1.68E-02,-3.72E-02,-1.13E-03
6,-2.25,0,-2.90E-02,-4.89E-02,-1.65E-03
6,-0.75,0,-9.59E-03,-4.75E-02,-5.53E-04
3.75,-1.5,0,-1.18E-02,-1.93E-02,-1.19E-03
4.5,-2.25,0,-2.17E-02,-2.85E-02,-1.73E-03
4.5,-0.75,0,-7.14E-03,-2.71E-02,-5.81E-04
2.25,-1.5,0,-6.83E-03,-6.67E-03,-1.29E-03
3,-2.25,0,-1.41E-02,-1.31E-02,-1.85E-03
3,-0.75,0,-4.63E-03,-1.18E-02,-6.20E-04
1.5,-2.25,0,-6.69E-03,-3.07E-03,-1.90E-03
1.5,-0.75,0,-2.20E-03,-2.32E-03,-6.36E-04
45.75,-3,0,-0.17146,-1.7953,-4.94E-05
46.5,-3.75,0,-0.21506,-1.8401,1.15E-05
47.25,-3,0,-0.17171,-1.8846,1.42E-04
44.25,-3,0,-0.17096,-1.7062,-1.75E-04
45,-3.75,0,-0.21459,-1.7508,-1.70E-04
42.75,-3,0,-0.17004,-1.6177,-2.69E-04
43.5,-3.75,0,-0.21364,-1.662,-2.90E-04
41.25,-3,0,-0.16873,-1.5297,-3.51E-04
42,-3.75,0,-0.21219,-1.5738,-3.92E-04
39.75,-3,0,-0.16705,-1.4426,-4.30E-04
40.5,-3.75,0,-0.2103,-1.4863,-4.90E-04
38.25,-3,0,-0.16502,-1.3563,-5.08E-04
39,-3.75,0,-0.20797,-1.3997,-5.87E-04
36.75,-3,0,-0.16265,-1.2712,-5.86E-04
37.5,-3.75,0,-0.20521,-1.314,-6.84E-04
35.25,-3,0,-0.15993,-1.1874,-6.64E-04
36,-3.75,0,-0.20203,-1.2296,-7.81E-04
33.75,-3,0,-0.15687,-1.105,-7.42E-04
34.5,-3.75,0,-0.19842,-1.1465,-8.79E-04
32.25,-3,0,-0.15348,-1.0242,-8.20E-04
33,-3.75,0,-0.19439,-1.0649,-9.77E-04
30.75,-3,0,-0.14974,-0.94517,-8.98E-04
31.5,-3.75,0,-0.18993,-0.98507,-1.07E-03
29.25,-3,0,-0.14566,-0.86812,-9.77E-04
30,-3.75,0,-0.18505,-0.90708,-1.17E-03
27.75,-3,0,-0.14125,-0.79319,-1.05E-03
28.5,-3.75,0,-0.17974,-0.83112,-1.27E-03
26.25,-3,0,-0.13649,-0.72055,-1.13E-03
27,-3.75,0,-0.17401,-0.75737,-1.37E-03
24.75,-3,0,-0.1314,-0.65037,-1.21E-03
25.5,-3.75,0,-0.16785,-0.686,-1.46E-03
23.25,-3,0,-0.12596,-0.58283,-1.29E-03
24,-3.75,0,-0.16127,-0.61717,-1.56E-03
21.75,-3,0,-0.12019,-0.51808,-1.37E-03
22.5,-3.75,0,-0.15426,-0.55107,-1.66E-03
20.25,-3,0,-0.11407,-0.45631,-1.45E-03
21,-3.75,0,-0.14683,-0.48785,-1.76E-03
18.75,-3,0,-0.10762,-0.39769,-1.52E-03
19.5,-3.75,0,-0.13898,-0.42769,-1.86E-03
17.25,-3,0,-0.10083,-0.34237,-1.60E-03
18,-3.75,0,-0.1307,-0.37075,-1.95E-03
15.75,-3,0,-9.37E-02,-0.29053,-1.68E-03
16.5,-3.75,0,-0.12199,-0.31721,-2.05E-03
14.25,-3,0,-8.62E-02,-0.24235,-1.76E-03
15,-3.75,0,-0.11287,-0.26724,-2.15E-03
12.75,-3,0,-7.84E-02,-0.19799,-1.84E-03
13.5,-3.75,0,-0.10331,-0.221,-2.25E-03
11.25,-3,0,-7.03E-02,-0.15762,-1.91E-03
12,-3.75,0,-9.33E-02,-0.17867,-2.34E-03
9.75,-3,0,-6.18E-02,-0.12141,-1.99E-03
10.5,-3.75,0,-8.29E-02,-0.14042,-2.44E-03
8.25,-3,0,-5.29E-02,-8.95E-02,-2.07E-03
9,-3.75,0,-7.21E-02,-0.10642,-2.54E-03
6.75,-3,0,-4.37E-02,-6.21E-02,-2.15E-03
7.5,-3.75,0,-6.08E-02,-7.68E-02,-2.64E-03
5.25,-3,0,-3.41E-02,-3.94E-02,-2.25E-03
6,-3.75,0,-4.91E-02,-5.18E-02,-2.74E-03
3.75,-3,0,-2.41E-02,-2.14E-02,-2.36E-03
4.5,-3.75,0,-3.69E-02,-3.15E-02,-2.86E-03
2.25,-3,0,-1.40E-02,-8.41E-03,-2.56E-03
3,-3.75,0,-2.43E-02,-1.59E-02,-3.03E-03
1.5,-3.75,0,-1.16E-02,-5.03E-03,-3.17E-03
45.75,-4.5,0,-0.25865,-1.7955,-1.60E-04
47.25,-4.5,0,-0.25903,-1.8853,1.18E-04
46.5,-5.25,0,-0.3033,-1.8403,-1.74E-04
44.25,-4.5,0,-0.25769,-1.7065,-2.99E-04
45,-5.25,0,-0.30223,-1.7511,-3.11E-04
42.75,-4.5,0,-0.25616,-1.6181,-4.17E-04
43.5,-5.25,0,-0.30064,-1.6624,-4.30E-04
41.25,-4.5,0,-0.25412,-1.5303,-5.31E-04
42,-5.25,0,-0.29851,-1.5744,-5.56E-04
39.75,-4.5,0,-0.25157,-1.4433,-6.46E-04
40.5,-5.25,0,-0.29581,-1.4871,-6.87E-04
38.25,-4.5,0,-0.24852,-1.3572,-7.62E-04
39,-5.25,0,-0.29253,-1.4006,-8.22E-04
36.75,-4.5,0,-0.24495,-1.2722,-8.79E-04
37.5,-5.25,0,-0.28867,-1.3151,-9.57E-04
35.25,-4.5,0,-0.24087,-1.1885,-9.96E-04
36,-5.25,0,-0.28421,-1.2308,-1.09E-03
33.75,-4.5,0,-0.23629,-1.1062,-1.11E-03
34.5,-5.25,0,-0.27916,-1.1479,-1.23E-03
32.25,-4.5,0,-0.23119,-1.0255,-1.23E-03
33,-5.25,0,-0.27351,-1.0665,-1.37E-03
30.75,-4.5,0,-0.22559,-0.94664,-1.35E-03
31.5,-5.25,0,-0.26727,-0.98676,-1.50E-03
29.25,-4.5,0,-0.21947,-0.86971,-1.46E-03
30,-5.25,0,-0.26043,-0.90891,-1.64E-03
27.75,-4.5,0,-0.21285,-0.79491,-1.58E-03
28.5,-5.25,0,-0.253,-0.83311,-1.78E-03
26.25,-4.5,0,-0.20572,-0.72239,-1.70E-03
27,-5.25,0,-0.24498,-0.75951,-1.91E-03
24.75,-4.5,0,-0.19807,-0.65234,-1.82E-03
25.5,-5.25,0,-0.23636,-0.68829,-2.05E-03
23.25,-4.5,0,-0.18992,-0.58493,-1.93E-03
24,-5.25,0,-0.22714,-0.61962,-2.19E-03
21.75,-4.5,0,-0.18126,-0.52031,-2.05E-03
22.5,-5.25,0,-0.21734,-0.55367,-2.32E-03
20.25,-4.5,0,-0.17209,-0.45867,-2.17E-03
21,-5.25,0,-0.20693,-0.4906,-2.46E-03
18.75,-4.5,0,-0.16241,-0.40017,-2.29E-03
19.5,-5.25,0,-0.19594,-0.43059,-2.60E-03
17.25,-4.5,0,-0.15222,-0.34498,-2.40E-03
18,-5.25,0,-0.18435,-0.37381,-2.73E-03
15.75,-4.5,0,-0.14152,-0.29327,-2.52E-03
16.5,-5.25,0,-0.17216,-0.32042,-2.87E-03
14.25,-4.5,0,-0.13031,-0.24522,-2.64E-03
15,-5.25,0,-0.15938,-0.2706,-3.01E-03
12.75,-4.5,0,-0.11859,-0.20099,-2.75E-03
13.5,-5.25,0,-0.146,-0.22452,-3.14E-03
11.25,-4.5,0,-0.10636,-0.16074,-2.87E-03
12,-5.25,0,-0.13204,-0.18234,-3.28E-03
9.75,-4.5,0,-9.36E-02,-0.12467,-2.99E-03
10.5,-5.25,0,-0.11748,-0.14424,-3.42E-03
8.25,-4.5,0,-8.04E-02,-9.29E-02,-3.10E-03
9,-5.25,0,-0.10232,-0.1104,-3.55E-03
6.75,-4.5,0,-6.66E-02,-6.57E-02,-3.22E-03
7.5,-5.25,0,-8.66E-02,-8.10E-02,-3.68E-03
5.25,-4.5,0,-5.24E-02,-4.31E-02,-3.34E-03
6,-5.25,0,-7.03E-02,-5.61E-02,-3.81E-03
3.75,-4.5,0,-3.75E-02,-2.52E-02,-3.47E-03
4.5,-5.25,0,-5.34E-02,-3.59E-02,-3.94E-03
2.25,-4.5,0,-2.22E-02,-1.17E-02,-3.75E-03
3,-5.25,0,-3.60E-02,-2.04E-02,-4.09E-03
1.5,-5.25,0,-1.78E-02,-8.60E-03,-4.11E-03
48,-2.25,0,-0.12864,-1.9288,2.08E-04
48,-0.75,0,-4.28E-02,-1.9281,7.33E-05
48,-3.75,0,-0.21532,-1.9299,2.97E-04
48,-5.25,0,-0.30356,-1.9312,2.46E-04
47.25,0,0,-1.40E-11,-1.8839,-4.10E-10
48,0.75,0,4.28E-02,-1.9281,-7.33E-05
45.75,0,0,-1.40E-11,-1.7951,-3.92E-10
46.5,0.75,0,4.27E-02,-1.8396,-1.89E-05
44.25,0,0,-1.40E-11,-1.7061,-3.74E-10
45,0.75,0,4.26E-02,-1.7505,2.24E-05
42.75,0,0,-1.40E-11,-1.6174,-3.56E-10
43.5,0.75,0,4.25E-02,-1.6617,5.25E-05
41.25,0,0,-1.40E-11,-1.5293,-3.38E-10
42,0.75,0,4.22E-02,-1.5733,7.63E-05
39.75,0,0,-1.40E-11,-1.442,-3.20E-10
40.5,0.75,0,4.19E-02,-1.4856,9.72E-05
38.25,0,0,-1.40E-11,-1.3557,-3.02E-10
39,0.75,0,4.14E-02,-1.3988,1.17E-04
36.75,0,0,-1.39E-11,-1.2705,-2.85E-10
37.5,0.75,0,4.08E-02,-1.313,1.37E-04
35.25,0,0,-1.38E-11,-1.1865,-2.67E-10
36,0.75,0,4.02E-02,-1.2284,1.56E-04
33.75,0,0,-1.37E-11,-1.104,-2.49E-10
34.5,0.75,0,3.95E-02,-1.1451,1.76E-04
32.25,0,0,-1.35E-11,-1.0231,-2.32E-10
33,0.75,0,3.87E-02,-1.0634,1.95E-04
30.75,0,0,-1.33E-11,-0.944,-2.15E-10
31.5,0.75,0,3.78E-02,-0.98339,2.15E-04
29.25,0,0,-1.30E-11,-0.86684,-1.98E-10
30,0.75,0,3.68E-02,-0.90524,2.34E-04
27.75,0,0,-1.28E-11,-0.79181,-1.81E-10
28.5,0.75,0,3.58E-02,-0.82913,2.54E-04
26.25,0,0,-1.24E-11,-0.71907,-1.65E-10
27,0.75,0,3.46E-02,-0.75523,2.73E-04
24.75,0,0,-1.21E-11,-0.64879,-1.49E-10
25.5,0.75,0,3.34E-02,-0.68371,2.93E-04
23.25,0,0,-1.16E-11,-0.58114,-1.34E-10
24,0.75,0,3.21E-02,-0.61473,3.13E-04
21.75,0,0,-1.12E-11,-0.5163,-1.19E-10
22.5,0.75,0,3.07E-02,-0.54847,3.32E-04
20.25,0,0,-1.07E-11,-0.45443,-1.05E-10
21,0.75,0,2.92E-02,-0.4851,3.52E-04
18.75,0,0,-1.02E-11,-0.3957,-9.18E-11
19.5,0.75,0,2.76E-02,-0.42478,3.71E-04
17.25,0,0,-9.61E-12,-0.34028,-7.90E-11
18,0.75,0,2.59E-02,-0.36769,3.91E-04
15.75,0,0,-9.00E-12,-0.28834,-6.70E-11
16.5,0.75,0,2.42E-02,-0.314,4.10E-04
14.25,0,0,-8.35E-12,-0.24006,-5.58E-11
15,0.75,0,2.24E-02,-0.26387,4.30E-04
12.75,0,0,-7.65E-12,-0.19559,-4.55E-11
13.5,0.75,0,2.05E-02,-0.21748,4.49E-04
11.25,0,0,-6.91E-12,-0.15512,-3.61E-11
12,0.75,0,1.85E-02,-0.175,4.69E-04
9.75,0,0,-6.13E-12,-0.1188,-2.76E-11
10.5,0.75,0,1.64E-02,-0.13659,4.88E-04
8.25,0,0,-5.31E-12,-8.68E-02,-2.02E-11
9,0.75,0,1.42E-02,-0.10241,5.08E-04
6.75,0,0,-4.45E-12,-5.93E-02,-1.39E-11
7.5,0.75,0,1.20E-02,-7.26E-02,5.29E-04
5.25,0,0,-3.55E-12,-3.65E-02,-8.69E-12
6,0.75,0,9.59E-03,-4.75E-02,5.53E-04
3.75,0,0,-2.61E-12,-1.86E-02,-4.66E-12
4.5,0.75,0,7.14E-03,-2.71E-02,5.81E-04
2.25,0,0,-1.62E-12,-6.16E-03,-1.86E-12
3,0.75,0,4.63E-03,-1.18E-02,6.20E-04
1.5,0.75,0,2.20E-03,-2.32E-03,6.36E-04
2.25,-6,0,-3.26E-02,-1.72E-02,-4.66E-03
1.5,-6,0.575,-2.25E-02,-1.18E-02,-2.22E-03
3.75,-6,0,-5.23E-02,-3.04E-02,-4.53E-03
3,-6,0.575,-4.25E-02,-2.34E-02,-2.28E-03
5.25,-6,0,-7.18E-02,-4.81E-02,-4.41E-03
4.5,-6,0.575,-6.22E-02,-3.90E-02,-2.23E-03
6.75,-6,0,-9.07E-02,-7.06E-02,-4.28E-03
6,-6,0.575,-8.14E-02,-5.91E-02,-2.17E-03
8.25,-6,0,-0.10902,-9.76E-02,-4.13E-03
7.5,-6,0.575,-1.00E-01,-8.38E-02,-2.10E-03
9.75,-6,0,-0.12666,-0.12921,-3.98E-03
9,-6,0.575,-0.11796,-0.11317,-2.03E-03
11.25,-6,0,-0.14364,-0.16511,-3.83E-03
10.5,-6,0.575,-0.13528,-0.14691,-1.95E-03
12.75,-6,0,-0.15994,-0.20518,-3.67E-03
12,-6,0.575,-0.15192,-0.1849,-1.87E-03
14.25,-6,0,-0.17557,-0.24923,-3.52E-03
13.5,-6,0.575,-0.16788,-0.22697,-1.80E-03
15.75,-6,0,-0.19052,-0.29711,-3.36E-03
15,-6,0.575,-0.18317,-0.27295,-1.72E-03
17.25,-6,0,-0.20478,-0.34864,-3.20E-03
16.5,-6,0.575,-0.19777,-0.32266,-1.64E-03
18.75,-6,0,-0.21837,-0.40365,-3.05E-03
18,-6,0.575,-0.2117,-0.37594,-1.56E-03
20.25,-6,0,-0.23128,-0.46197,-2.89E-03
19.5,-6,0.575,-0.22495,-0.43262,-1.48E-03
21.75,-6,0,-0.2435,-0.52343,-2.73E-03
21,-6,0.575,-0.23752,-0.49252,-1.41E-03
23.25,-6,0,-0.25505,-0.58787,-2.58E-03
22.5,-6,0.575,-0.24941,-0.55548,-1.33E-03
24.75,-6,0,-0.26592,-0.65511,-2.42E-03
24,-6,0.575,-0.26061,-0.62133,-1.25E-03
26.25,-6,0,-0.27611,-0.72498,-2.27E-03
25.5,-6,0.575,-0.27114,-0.68989,-1.17E-03
27.75,-6,0,-0.28562,-0.79731,-2.11E-03
27,-6,0.575,-0.281,-0.76101,-1.09E-03
29.25,-6,0,-0.29446,-0.87194,-1.95E-03
28.5,-6,0.575,-0.29017,-0.8345,-1.02E-03
30.75,-6,0,-0.30261,-0.94869,-1.80E-03
30,-6,0.575,-0.29866,-0.91019,-9.38E-04
32.25,-6,0,-0.31008,-1.0274,-1.64E-03
31.5,-6,0.575,-0.30647,-0.98793,-8.59E-04
33.75,-6,0,-0.31687,-1.1079,-1.48E-03
33,-6,0.575,-0.3136,-1.0675,-7.81E-04
35.25,-6,0,-0.32299,-1.19,-1.33E-03
34.5,-6,0.575,-0.32006,-1.1488,-7.03E-04
36.75,-6,0,-0.32842,-1.2735,-1.17E-03
36,-6,0.575,-0.32583,-1.2317,-6.25E-04
38.25,-6,0,-0.33318,-1.3583,-1.02E-03
37.5,-6,0.575,-0.33093,-1.3159,-5.47E-04
39.75,-6,0,-0.33726,-1.4442,-8.62E-04
39,-6,0.575,-0.33535,-1.4012,-4.69E-04
41.25,-6,0,-0.34067,-1.5311,-7.10E-04
40.5,-6,0.575,-0.33909,-1.4876,-3.93E-04
42.75,-6,0,-0.34344,-1.6187,-5.67E-04
42,-6,0.575,-0.34218,-1.5749,-3.19E-04
44.25,-6,0,-0.34563,-1.7069,-4.42E-04
43.5,-6,0.575,-0.34464,-1.6628,-2.51E-04
45.75,-6,0,-0.34731,-1.7958,-3.48E-04
45,-6,0.575,-0.34656,-1.7513,-1.98E-04
47.25,-6,0,-0.34872,-1.8855,-2.35E-04
46.5,-6,0.575,-0.34805,-1.8406,-1.65E-04
48,-6,0.575,-0.34935,-1.9319,6.92E-06
45.75,6,1.15,0.34737,-1.7958,-3.89E-10
47.25,6,1.15,0.34886,-1.8857,-4.07E-10
46.5,6,0.575,0.34805,-1.8406,1.65E-04
46.5,6,1.725,0.34805,-1.8406,-1.65E-04
44.25,6,1.15,0.34567,-1.707,-3.72E-10
45,6,0.575,0.34656,-1.7513,1.98E-04
45,6,1.725,0.34656,-1.7513,-1.98E-04
42.75,6,1.15,0.34349,-1.6188,-3.54E-10
43.5,6,0.575,0.34464,-1.6628,2.51E-04
43.5,6,1.725,0.34464,-1.6628,-2.51E-04
41.25,6,1.15,0.34073,-1.5312,-3.36E-10
42,6,0.575,0.34218,-1.5749,3.19E-04
42,6,1.725,0.34218,-1.5749,-3.19E-04
39.75,6,1.15,0.33731,-1.4443,-3.18E-10
40.5,6,0.575,0.33909,-1.4876,3.93E-04
40.5,6,1.725,0.33909,-1.4876,-3.93E-04
38.25,6,1.15,0.33323,-1.3584,-3.00E-10
39,6,0.575,0.33535,-1.4012,4.69E-04
39,6,1.725,0.33535,-1.4012,-4.69E-04
36.75,6,1.15,0.32848,-1.2736,-2.83E-10
37.5,6,0.575,0.33093,-1.3159,5.47E-04
37.5,6,1.725,0.33093,-1.3159,-5.47E-04
35.25,6,1.15,0.32304,-1.1901,-2.65E-10
36,6,0.575,0.32583,-1.2317,6.25E-04
36,6,1.725,0.32583,-1.2317,-6.25E-04
33.75,6,1.15,0.31693,-1.108,-2.47E-10
34.5,6,0.575,0.32006,-1.1488,7.03E-04
34.5,6,1.725,0.32006,-1.1488,-7.03E-04
32.25,6,1.15,0.31013,-1.0275,-2.30E-10
33,6,0.575,0.3136,-1.0675,7.81E-04
33,6,1.725,0.3136,-1.0675,-7.81E-04
30.75,6,1.15,0.30266,-0.94886,-2.13E-10
31.5,6,0.575,0.30647,-0.98793,8.59E-04
31.5,6,1.725,0.30647,-0.98793,-8.59E-04
29.25,6,1.15,0.29451,-0.87213,-1.96E-10
30,6,0.575,0.29866,-0.91019,9.38E-04
30,6,1.725,0.29866,-0.91019,-9.38E-04
27.75,6,1.15,0.28568,-0.79752,-1.79E-10
28.5,6,0.575,0.29017,-0.8345,1.02E-03
28.5,6,1.725,0.29017,-0.8345,-1.02E-03
26.25,6,1.15,0.27617,-0.7252,-1.63E-10
27,6,0.575,0.281,-0.76101,1.09E-03
27,6,1.725,0.281,-0.76101,-1.09E-03
24.75,6,1.15,0.26598,-0.65534,-1.47E-10
25.5,6,0.575,0.27114,-0.68989,1.17E-03
25.5,6,1.725,0.27114,-0.68989,-1.17E-03
23.25,6,1.15,0.25511,-0.58812,-1.32E-10
24,6,0.575,0.26061,-0.62133,1.25E-03
24,6,1.725,0.26061,-0.62133,-1.25E-03
21.75,6,1.15,0.24356,-0.5237,-1.17E-10
22.5,6,0.575,0.24941,-0.55548,1.33E-03
22.5,6,1.725,0.24941,-0.55548,-1.33E-03
20.25,6,1.15,0.23133,-0.46225,-1.03E-10
21,6,0.575,0.23752,-0.49252,1.41E-03
21,6,1.725,0.23752,-0.49252,-1.41E-03
18.75,6,1.15,0.21842,-0.40394,-8.94E-11
19.5,6,0.575,0.22495,-0.43262,1.48E-03
19.5,6,1.725,0.22495,-0.43262,-1.48E-03
17.25,6,1.15,0.20483,-0.34894,-7.66E-11
18,6,0.575,0.2117,-0.37594,1.56E-03
